user,song,count
7661038e3e655fd31961ad18aea13dded963eedf,SODDWQK12A67AE01FE,1
7661038e3e655fd31961ad18aea13dded963eedf,SOEGIYH12A6D4FC0E3,6
7661038e3e655fd31961ad18aea13dded963eedf,SOJSXJY12A8C13E32E,3
7661038e3e655fd31961ad18aea13dded963eedf,SOKJXXJ12A3F1EAF40,4
7661038e3e655fd31961ad18aea13dded963eedf,SOKRYCJ12A8C13D0F0,1
7661038e3e655fd31961ad18aea13dded963eedf,SONDKOF12A6D4F7D70,3
7661038e3e655fd31961ad18aea13dded963eedf,SOPBFHP12A8C131F30,4
7661038e3e655fd31961ad18aea13dded963eedf,SOPXVIV12A8C13BF6E,1
7661038e3e655fd31961ad18aea13dded963eedf,SOSJRJP12A6D4F826F,4
7661038e3e655fd31961ad18aea13dded963eedf,SOTZCDY12A6D4F6209,4
7661038e3e655fd31961ad18aea13dded963eedf,SOVIOSL12A6D4F6F68,2
7661038e3e655fd31961ad18aea13dded963eedf,SOZCFFJ12AB0181564,5
7661038e3e655fd31961ad18aea13dded963eedf,SOZEBAZ12AF72A80C8,2
7661038e3e655fd31961ad18aea13dded963eedf,SOZTYFG12A6D4F946B,1
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOBEQFF12A8C134909,7
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOCNCGL127D9786D66,9
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOCVBFV12A6701FB94,14
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOEBOWM12AB017F279,8
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOFGKEH12A67020E3A,5
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOIPYPB12A8C1360D4,1
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOISLJG12A58A7A03B,5
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOKTJKI12A8C143254,3
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOLEIOT12A67021989,5
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOMRYYN12A6310F0F3,10
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOMUXVE12A6D4F6EAB,9
56b0a86f8093f90d1c9ab1762467c44808ceb672,SONBRZT12A58A7F112,9
56b0a86f8093f90d1c9ab1762467c44808ceb672,SONBXQW12A6701FD05,10
56b0a86f8093f90d1c9ab1762467c44808ceb672,SONDFZG12A8AE46E4A,3
56b0a86f8093f90d1c9ab1762467c44808ceb672,SONIQRE12AF72A2B02,5
56b0a86f8093f90d1c9ab1762467c44808ceb672,SONQBUB12A6D4F8ED0,6
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOOUCOH12AC468D3EB,3
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOPQLBY12A6310E992,1
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOQGOPT12AAF3B2B27,1
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOQPCPQ12A8C143935,4
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOTRZGX12A67021065,2
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOWKSFG12A8C13E535,2
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOXHTIB12A67020683,4
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOZWWTF12A8C1408E2,7
06b31818386e598017a475f8e349b3ca31ba3178,SOCASPS12AF729C89B,7
06b31818386e598017a475f8e349b3ca31ba3178,SODELHZ12AB017B035,13
06b31818386e598017a475f8e349b3ca31ba3178,SODJAXD12AB01843AF,45
06b31818386e598017a475f8e349b3ca31ba3178,SOGAMYS12A6D4FBE5E,13
06b31818386e598017a475f8e349b3ca31ba3178,SOGQNZK12AB0184E50,10
06b31818386e598017a475f8e349b3ca31ba3178,SOICDQL12AB0181655,11
06b31818386e598017a475f8e349b3ca31ba3178,SOIPTOL12A8C142E2E,2
06b31818386e598017a475f8e349b3ca31ba3178,SOJYAYZ12A6D4F79AA,1
06b31818386e598017a475f8e349b3ca31ba3178,SOKQMGG12A8C143B7C,9
06b31818386e598017a475f8e349b3ca31ba3178,SOLQQCE12A6D4F79AC,1
06b31818386e598017a475f8e349b3ca31ba3178,SOLWXQR12A6D4F79B7,1
06b31818386e598017a475f8e349b3ca31ba3178,SOMKOEG12A6D4F6662,16
06b31818386e598017a475f8e349b3ca31ba3178,SOOBXGM12A8C1428B1,8
06b31818386e598017a475f8e349b3ca31ba3178,SOOOUEF12A6D4FBE62,13
06b31818386e598017a475f8e349b3ca31ba3178,SOQOUNX12A8C139D7F,2
06b31818386e598017a475f8e349b3ca31ba3178,SOQTZWG12A6310D8FC,1
06b31818386e598017a475f8e349b3ca31ba3178,SOUDPEM12A6D4FBE64,46
06b31818386e598017a475f8e349b3ca31ba3178,SOUIJQV12AB017D9C1,5
06b31818386e598017a475f8e349b3ca31ba3178,SOWOVYH12A58A776C4,14
06b31818386e598017a475f8e349b3ca31ba3178,SOWPAOX12AF72A161B,14
06b31818386e598017a475f8e349b3ca31ba3178,SOWXBSK12A67ADA669,1
06b31818386e598017a475f8e349b3ca31ba3178,SOWZVLJ12A58A7C2C8,8
06b31818386e598017a475f8e349b3ca31ba3178,SOXMMIY12A81C216B9,8
06b31818386e598017a475f8e349b3ca31ba3178,SOXTIBP12A8C13FD62,16
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOAFQGA12A8C1367FA,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOCCSKM12AB017ACA1,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOGMBJI12A58A7A221,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOHKGDF12AB017E583,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOHMWAF12A8C137606,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOIDCOA12AB0187E17,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOIPCAN12A58A7AC6E,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOLRDEI12A8C13AAA2,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SONDNLM12AF729F6FD,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SONXPIN12A6D4FBDFB,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOONJMQ12A8C137E6D,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOQMVMK12A67021D21,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOSLFIX12A8C13BC80,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOSSGOD12A8C1376CA,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOVECCN12AF72AC5B7,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOYUXZJ12A6D4F86F1,1
e8e8fda1705d4366eb47efd2ffc4f03af905d962,SOZFCQM12A58A7678B,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOAXGDH12A8C13F8A1,5
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOBCMAK12AB018B1F6,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOBKUCC12A6D4F9E87,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOCAJUZ12A6701E555,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOCFFVN12AB018B20B,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOCJHTR12A8151E06E,6
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOCOLUK12AB0185F86,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SODJQHU12AC4687AA9,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SODZIST12A8C131C95,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOFJOSL12AB0181CA8,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOFTTYN12AB018B201,3
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOGHFUG12AB017EC0B,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOGKMRO12AB0180FE0,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOGPGMY12AB0181B25,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOGXCYY12AB0185F97,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOGYTIV12A6D4FBF10,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOHFNKO12AB017C772,4
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOHJZBI12A67AE0EC0,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOHKKLT12A58A7C1C2,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOHLLST12A6D4F777A,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOHOCMM12AB01845E0,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOHYQSQ12A8C1321AA,4
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOILFUU12AB017C75F,8
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOIVOCC12A6D4F6EEC,6
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOJEVNN12A8C1330ED,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOJJOGI12AB0180F06,4
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOJPLUI12AB018315D,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOJPZHH12A8C131C92,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOJUOEN12AB0180ED5,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOJVXFX12A8C13FC5D,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOJYWOO12A8C131CA2,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOKDQQY12A6D4FBF14,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOKUASA12AB017F6F7,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOKYYQU12A8AE46E26,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOLNUWV12AB018B214,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOLRGVL12A8C143BC3,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOLRWQT12A8151E034,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOMDKUA12AB0185FA3,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOMJVUV12A58A797B5,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOMVSYK12AB018BEB3,4
25fc0200450bbf726c8511fabe31ecfdb81732eb,SONGNBD12AB017DCF6,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SONMNYH12A8C131C99,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOODSPH12AB01819C3,7
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOOEOSN12A8AE47702,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOOVJYA12AB0185F8C,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOOWVNN12A8C140775,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOPAYPV12AB017DB0C,9
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOPBUCH12A6D4FBF0C,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOPGSXQ12AB018DD20,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOPKDYS12AB0183433,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOPRQRO12AB018906E,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOPSNGF12A6D4FBF0F,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOPYDXK12AB01827A5,3
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOQJYWS12A67AE0EC9,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOQPMUW12AB018B20D,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOREDMW12AB01871BB,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOREYJI12AB018B1FB,3
25fc0200450bbf726c8511fabe31ecfdb81732eb,SORMUIW12A6D4F4CBA,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SORNPMU12A8151E077,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOSMZJI12A8C131C9F,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOSXSJO12AB018679C,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOTVNFB12A6D4FB76D,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOUCPBK12A58A7881A,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOUDSFV12A8C13D64D,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOUNJIO12AB0181339,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOURDGQ12A58A7A24E,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOUVUUS12AB018BEBD,4
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOUXHQH12A58A7A834,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOVIUNE12A8AE4561D,3
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOVSPMG12AB017F80C,16
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOWKYGE12AB018B21B,4
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOWSKBH12A58A7E150,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOWTYRM12A6310ED03,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOWWQAF12AB0187C02,6
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOXLRDB12A81C21739,3
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOXLXEO12A58A7EDAB,1
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOXPFLM12A8AE48C50,8
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOXWYZP12AF72A42A6,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOYXXDL12A6D4FBF11,2
25fc0200450bbf726c8511fabe31ecfdb81732eb,SOZZBDO12B0B80C5BA,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOALFJM12A6701C40F,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOASWIY12A6D4F672C,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOBPFRI12A8C13A950,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SODJFAF12A8C13F601,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SODUOBL12A58A7FD5C,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOFITVJ12AB018B8EE,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOFVFJM12A8C137A85,2
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOFZLVC12A6D4F9068,2
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOGRIFG12A8BEE9554,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOGTGJR12A6310E08D,2
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOHPFWZ12AB017F469,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOHYLLJ12AB0184D5F,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOJBSCE12AB017D249,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOJILUX12A81C202FD,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOJKEZE12A6D4F67F8,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOJMUDL12A6D4F76D0,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOJUKNL12AB017F9E7,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOKFMXU12AB0189D67,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOLJFUK12AB018829D,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOLKVLW12A6310D907,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOLMOSY12AB01899A2,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOMMBJP12A8C139D10,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOMOGVI12A58A7ABD9,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOMOTXO12A6701D279,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOMUPVF12AB0182551,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOOBZNO12A8C13FF7F,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOOBZTV12A8A9D7F14,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOQFNJC12A8C13C7D8,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOQNLHD12A6D4F76D8,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOQORNC12AB0184112,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SORAHEE12AB0181B8B,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOTOKVC12AB018B8E7,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOUJFKI12AB0189D44,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOUQGMA12A58A80EDD,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOVZBEM12A6D4F5A64,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOWDWHN12A8C1405DD,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOWEXTT12A6BD55A9F,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOWUYXH12A6D4F769E,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOXCRBN12A6D4F9493,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOXEYYB12A67020C92,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOYCFEN12A6D4F7953,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOYIGZE12A6D4FBADF,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOYSSWB12AB0180D84,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOZBZSY12A6D4FA404,1
17ac9905f03a5d2908ac64667fb156bf63ccae66,SOZREZB12A6D4F7D5B,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOABRAB12A6D4F7AAF,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOACTVC12A6D4F773E,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOADGAI12A6D4F64A3,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAFKAJ12AB0181B91,7
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAFRFY12A6D4FC6E6,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAGBTZ12AB01810C6,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAKOPJ12AAF3B3189,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAMDXO12A8C131E2F,17
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOANQFY12AB0183239,30
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAOSBD12A67AE0099,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAQTNT12A6701F957,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOASTPI12A58A7E0F8,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAVWHY12AB017C6C0,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOAWYQK12A6D4F5706,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBBYJP12A58A7BA42,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBGQKX12AF72A6379,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBIMTY12A6D4F931F,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBLZJI12A6D4F7819,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBMKJU12A6D4F7128,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBNFRG12A8C137154,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBOMHF12A58A78C6D,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBOXXN12A6D4FA1A2,4
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBSZOE12AB017D925,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBULPJ12A6D4FB97C,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBUOEK12A6D4F9908,40
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBYYIA12A67AD954A,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBZFSZ12A8C13F2CA,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCBNAZ12A6D4F5E51,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCBWRP12A8C1311DB,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCCYPB12A58A7BAB2,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCDFHW12AB018F4F9,19
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCELJE12A6D4F891E,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCFIUI12A81C23E48,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCNQSW12A6D4F891C,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCOHQT12A58A7C1A7,4
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCPCKP12A67AD819B,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCQBKT12A8C132531,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCSXDQ12A6D4FA884,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOCVTQC12A8C145E01,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODCVVC12A6D4F6349,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODEAJC12A58A7769F,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODEYDM12A58A77072,4
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODFOLL12A8C13E5B2,28
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODOLOQ12A8C131435,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODPRGI12AB017D91C,3
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODRLEQ12A6701F953,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODRTLS12AB018B325,24
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODSLCO12A6701BF72,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODVSFY12AB017F8ED,5
e21477efb83bd323205ce6f5bd662f3df9d477e5,SODXASS12A6D4F82E1,6
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEBDCU12A6701BF71,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEBTRK12A8C141344,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEBUUD12A8C141389,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEGPCM12A6701F3E0,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEHDTU12AF72A8BD5,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOELEYI12AB0184A3D,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEMIJG12A8C140BE1,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEMTTQ12A6D4F990C,28
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEOCXB12A58A78436,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEQXSS12AF729EE8D,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOERGNH12A8C131F99,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEUTXF12A6D4FC6F8,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEWWIU12A8C141309,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEXOBH12A8AE45D9F,3
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEYDLU12A6D4F72F9,7
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEYDSK12A6D4FC6CE,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOEYXJX12AAFF42806,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFAXWZ12A6D4F7944,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFDAMP12A6701BF32,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFFHFQ12A58A776A4,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFIEVJ12A8C13DD71,16
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFIIHL12A67AE009B,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFJWTY12A6D4F7933,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFKHCP12A8AE460AF,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFLRTR12A8C1430BA,12
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFPAMU12A6310D907,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFPCQJ12A6D4FA1A7,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFRVOH12A6D4F7E9C,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFRWHW12AB017B8BF,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFSRLU12A6D4F6BC8,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFUGBC12AB0184259,10
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFUMTD12A67AD819C,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFVACV12A8C139469,22
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFWIIA12A8C1448C9,3
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFXJCS12A58A7DF02,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOFXYAC12A8C141367,3
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGBKFC12AB01843FC,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGDQWF12A67AD954F,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGDWHE12A6D4F794A,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGFUCM12A67AD81C1,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGGKKC12A6D4F7F80,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGHJWA12A6D4FC6D7,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGHSVV12A6D4F984E,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGIVPP12A8C14137B,3
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGJJON12A67AD9554,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGJPMB12A8C13A9DB,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGJSSG12A8C141383,4
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGKWSJ12A6D4F634D,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGLBQA12A6701E7AF,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGLSOK12A8C141340,3
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGMLQO12A670207BF,25
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGPNVV12AF72A8862,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGPYKA12A6D4F773D,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGTSVJ12A6D4F9905,3
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGVKXX12A67ADA0B8,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGXQSE12AB017BAF5,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOGXWGC12AF72A8F9A,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOHCOKV12A6D4FC11B,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOHDYIC12A6D4F98F9,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOHOSFQ12A6D4F58E9,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOHQVWU12AAF3B3186,1
